,Unnamed: 0,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,HomeTeam,AwayTeam,OpposingTeam,OpponentUID,TeamUID,OffenseTeam,Week,UniquePlayer,TmOFNS,CALCAVGPTDOFFPlaysOFNS,CALCAVGPTDOFFToGoOFNS,CALCAVGPTDOFFYdsOFNS,CALCAVGPTDOFF1st%OFNS,CALCAVGPTDOFFTO%OFNS,CALCAVGPTDOFFTDOFNS,CALCAVGPTDOFFFGOFNS,CALCAVGPTDOFFnanOFNS,CALCAVGPTDOFFIntOFNS,CALCAVGPTDOFFFmbOFNS,CALCAVGPTDOFFSkOFNS,CALCAVGPTDOFFPassOFNS,CALCAVGPTDOFFRushOFNS,CALCAVGPTDOFFFGOFNS1,CALCAVGPTDOFFPuntOFNS,CALCAVGPTDOFFGDFNS,CALCAVGPTDOFFPlaysDFNS,CALCAVGPTDOFFToGoDFNS,CALCAVGPTDOFFYdsDFNS,CALCAVGPTDOFF1st%DFNS,CALCAVGPTDOFFTO%DFNS,CALCAVGPTDOFFTDDFNS,CALCAVGPTDOFFFGDFNS,CALCAVGPTDOFFnanDFNS,CALCAVGPTDOFFIntDFNS,CALCAVGPTDOFFFmbDFNS,CALCAVGPTDOFFSkDFNS,CALCAVGPTDOFFPassDFNS,CALCAVGPTDOFFRushDFNS,CALCAVGPTDOFFFGDFNS1,CALCAVGPTDOFFPuntDFNS,CALCAVGPTDOFFRkALLSCR,CALCAVGPTDOFFTDALLSCR,CALCAVGPTDOFFXPAALLSCR,CALCAVGPTDOFFXPMALLSCR,CALCAVGPTDOFFFGAALLSCR,CALCAVGPTDOFFFGMALLSCR,CALCAVGPTDOFF2PAALLSCR,CALCAVGPTDOFF2PMALLSCR,CALCAVGPTDOFFSftyALLSCR,CALCAVGPTDOFFRkDSTSCR,CALCAVGPTDOFFKRDSTSCR,CALCAVGPTDOFFPRDSTSCR,CALCAVGPTDOFFIRDSTSCR,CALCAVGPTDOFFFRDSTSCR,CALCAVGPTDOFFORDSTSCR,CALCAVGPTDOFFRetTDDSTSCR,CALCAVGPTDOFFPtsFor,CALCAVGPTDOFFPtsAgainst,OffenseUID,Opponent,CALCAVGPTDOPPPlaysOFNS,CALCAVGPTDOPPToGoOFNS,CALCAVGPTDOPPYdsOFNS,CALCAVGPTDOPP1st%OFNS,CALCAVGPTDOPPTO%OFNS,CALCAVGPTDOPPTDOFNS,CALCAVGPTDOPPFGOFNS,CALCAVGPTDOPPnanOFNS,CALCAVGPTDOPPIntOFNS,CALCAVGPTDOPPFmbOFNS,CALCAVGPTDOPPSkOFNS,CALCAVGPTDOPPPassOFNS,CALCAVGPTDOPPRushOFNS,CALCAVGPTDOPPFGOFNS1,CALCAVGPTDOPPPuntOFNS,CALCAVGPTDOPPGDFNS,CALCAVGPTDOPPPlaysDFNS,CALCAVGPTDOPPToGoDFNS,CALCAVGPTDOPPYdsDFNS,CALCAVGPTDOPP1st%DFNS,CALCAVGPTDOPPTO%DFNS,CALCAVGPTDOPPTDDFNS,CALCAVGPTDOPPFGDFNS,CALCAVGPTDOPPnanDFNS,CALCAVGPTDOPPIntDFNS,CALCAVGPTDOPPFmbDFNS,CALCAVGPTDOPPSkDFNS,CALCAVGPTDOPPPassDFNS,CALCAVGPTDOPPRushDFNS,CALCAVGPTDOPPFGDFNS1,CALCAVGPTDOPPPuntDFNS,CALCAVGPTDOPPRkALLSCR,CALCAVGPTDOPPTDALLSCR,CALCAVGPTDOPPXPAALLSCR,CALCAVGPTDOPPXPMALLSCR,CALCAVGPTDOPPFGAALLSCR,CALCAVGPTDOPPFGMALLSCR,CALCAVGPTDOPP2PAALLSCR,CALCAVGPTDOPP2PMALLSCR,CALCAVGPTDOPPSftyALLSCR,CALCAVGPTDOPPRkDSTSCR,CALCAVGPTDOPPKRDSTSCR,CALCAVGPTDOPPPRDSTSCR,CALCAVGPTDOPPIRDSTSCR,CALCAVGPTDOPPFRDSTSCR,CALCAVGPTDOPPORDSTSCR,CALCAVGPTDOPPRetTDDSTSCR,CALCAVGPTDOPPPtsFor,CALCAVGPTDOPPPtsAgainst,DefenseUID,Player,CALCAVGPPDOFFCmpPass,CALCAVGPPDOFFAttPass,CALCAVGPPDOFFCmp%Pass,CALCAVGPPDOFFYdsPass1,CALCAVGPPDOFFTDPass,CALCAVGPPDOFFIntPass,CALCAVGPPDOFFSkPass,CALCAVGPPDOFFYdsPass2,CALCAVGPPDOFFY/APass,CALCAVGPPDOFF1DPass,CALCAVGPPDOFFRateRec,CALCAVGPPDOFFTgtRec,CALCAVGPPDOFFRecRec,CALCAVGPPDOFFCtch%Rec,CALCAVGPPDOFFYdsRec,CALCAVGPPDOFFTDRec,CALCAVGPPDOFF1DRec,CALCAVGPPDOFFAttRush,CALCAVGPPDOFFYdsRush,CALCAVGPPDOFFY/ARush,CALCAVGPPDOFFTDRush,CALCAVGPPDOFF1DRush,CALCAVGPPDOFFSkYdsPass,OurProjection
207,207,WR,Mike Thomas (15870598),Mike Thomas,15870598,WR/FLEX,3000,CIN@MIA 12/06/2020 01:00PM ET,CIN,3.91,MIA,CIN,MIA,10030,10010,15260869,13,Mike ThomasWR15260869,CIN,85.5,7.75,4.0299999999999985,0.2488,0.0156,2.2,2.0,21.4,0.6,0.7,3.6,45.0,25.5,2.4,4.4,1.0,78.1,7.5,5.09,0.2719,0.0142,3.0,1.9,20.9,0.9,0.2,1.3,36.4,27.4,2.4,3.6,17.3,2.2,2.2,2.1,2.4,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,27.0,10010,MIA,78.45454545454545,7.218181818181819,4.781818181818182,0.2586363636363636,0.020454545454545458,2.727272727272727,0.6363636363636364,20.272727272727273,0.9090909090909092,0.7272727272727273,2.090909090909091,37.36363636363637,27.363636363636363,1.0,4.090909090909091,1.0,74.9090909090909,7.354545454545454,4.190909090909091,0.2463636363636364,0.015272727272727275,2.5454545454545454,2.1818181818181817,18.63636363636364,0.7272727272727273,0.3636363636363637,2.090909090909091,35.0,26.09090909090909,2.272727272727273,4.363636363636363,18.454545454545453,2.363636363636364,2.363636363636364,2.272727272727273,1.181818181818182,0.7272727272727273,0.0,0.0,0.0,17.454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,18.63636363636364,25.818181818181817,10030,Mike ThomasWR15260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.375,1.625,0.708375,16.5,0.125,0.875,0.125,0.125,0.125,0.0,0.0,0.0,0.01123073697090149
208,208,WR,John Ross III (15870602),John Ross III,15870602,WR/FLEX,3000,CIN@MIA 12/06/2020 01:00PM ET,CIN,1.85,MIA,CIN,MIA,10030,10010,15260869,13,John Ross IIIWR15260869,CIN,85.5,7.75,4.0299999999999985,0.2488,0.0156,2.2,2.0,21.4,0.6,0.7,3.6,45.0,25.5,2.4,4.4,1.0,78.1,7.5,5.09,0.2719,0.0142,3.0,1.9,20.9,0.9,0.2,1.3,36.4,27.4,2.4,3.6,17.3,2.2,2.2,2.1,2.4,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,27.0,10010,MIA,78.45454545454545,7.218181818181819,4.781818181818182,0.2586363636363636,0.020454545454545458,2.727272727272727,0.6363636363636364,20.272727272727273,0.9090909090909092,0.7272727272727273,2.090909090909091,37.36363636363637,27.363636363636363,1.0,4.090909090909091,1.0,74.9090909090909,7.354545454545454,4.190909090909091,0.2463636363636364,0.015272727272727275,2.5454545454545454,2.1818181818181817,18.63636363636364,0.7272727272727273,0.3636363636363637,2.090909090909091,35.0,26.09090909090909,2.272727272727273,4.363636363636363,18.454545454545453,2.363636363636364,2.363636363636364,2.272727272727273,1.181818181818182,0.7272727272727273,0.0,0.0,0.0,17.454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,18.63636363636364,25.818181818181817,10030,John Ross IIIWR15260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,0.2,8.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.01123073697090149
209,209,TE,Drew Sample (15870772),Drew Sample,15870772,TE/FLEX,2900,CIN@MIA 12/06/2020 01:00PM ET,CIN,4.56,MIA,CIN,MIA,10030,10010,15260869,13,Drew SampleTE15260869,CIN,85.5,7.75,4.0299999999999985,0.2488,0.0156,2.2,2.0,21.4,0.6,0.7,3.6,45.0,25.5,2.4,4.4,1.0,78.1,7.5,5.09,0.2719,0.0142,3.0,1.9,20.9,0.9,0.2,1.3,36.4,27.4,2.4,3.6,17.3,2.2,2.2,2.1,2.4,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,27.0,10010,MIA,78.45454545454545,7.218181818181819,4.781818181818182,0.2586363636363636,0.020454545454545458,2.727272727272727,0.6363636363636364,20.272727272727273,0.9090909090909092,0.7272727272727273,2.090909090909091,37.36363636363637,27.363636363636363,1.0,4.090909090909091,1.0,74.9090909090909,7.354545454545454,4.190909090909091,0.2463636363636364,0.015272727272727275,2.5454545454545454,2.1818181818181817,18.63636363636364,0.7272727272727273,0.3636363636363637,2.090909090909091,35.0,26.09090909090909,2.272727272727273,4.363636363636363,18.454545454545453,2.363636363636364,2.363636363636364,2.272727272727273,1.181818181818182,0.7272727272727273,0.0,0.0,0.0,17.454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,18.63636363636364,25.818181818181817,10030,Drew SampleTE15260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.272727272727273,2.1818181818181817,0.6100909090909091,21.90909090909091,0.0,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.01129564642906189
210,210,TE,C.J. Uzomah (15870854),C.J. Uzomah,15870854,TE/FLEX,2500,CIN@MIA 12/06/2020 01:00PM ET,CIN,11.35,MIA,CIN,MIA,10030,10010,15260869,13,C.J. UzomahTE15260869,CIN,85.5,7.75,4.0299999999999985,0.2488,0.0156,2.2,2.0,21.4,0.6,0.7,3.6,45.0,25.5,2.4,4.4,1.0,78.1,7.5,5.09,0.2719,0.0142,3.0,1.9,20.9,0.9,0.2,1.3,36.4,27.4,2.4,3.6,17.3,2.2,2.2,2.1,2.4,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,27.0,10010,MIA,78.45454545454545,7.218181818181819,4.781818181818182,0.2586363636363636,0.020454545454545458,2.727272727272727,0.6363636363636364,20.272727272727273,0.9090909090909092,0.7272727272727273,2.090909090909091,37.36363636363637,27.363636363636363,1.0,4.090909090909091,1.0,74.9090909090909,7.354545454545454,4.190909090909091,0.2463636363636364,0.015272727272727275,2.5454545454545454,2.1818181818181817,18.63636363636364,0.7272727272727273,0.3636363636363637,2.090909090909091,35.0,26.09090909090909,2.272727272727273,4.363636363636363,18.454545454545453,2.363636363636364,2.363636363636364,2.272727272727273,1.181818181818182,0.7272727272727273,0.0,0.0,0.0,17.454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,18.63636363636364,25.818181818181817,10030,C.J. UzomahTE15260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.0,0.7335,43.5,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01129564642906189
211,211,QB,Philip Rivers (15869981),Philip Rivers,15869981,QB,5900,IND@HOU 12/06/2020 01:00PM ET,IND,16.62,HOU,IND,HOU,10031,10009,15260867,13,Philip RiversQB15260867,IND,79.63636363636364,7.6818181818181825,4.7727272727272725,0.2591818181818182,0.015090909090909087,2.5454545454545454,2.4545454545454546,20.63636363636364,0.8181818181818182,0.3636363636363637,1.0,36.54545454545455,29.72727272727273,2.8181818181818183,2.636363636363636,1.0,73.9090909090909,7.409090909090909,4.072727272727272,0.2340909090909091,0.026181818181818185,2.363636363636364,1.181818181818182,17.454545454545453,1.181818181818182,0.7272727272727273,2.090909090909091,35.0,24.54545454545455,1.4545454545454546,4.0,13.272727272727273,3.0,2.636363636363636,2.4545454545454546,2.363636363636364,2.090909090909091,0.3636363636363637,0.18181818181818185,0.18181818181818185,6.1818181818181825,0.09090909090909093,0.0,0.2727272727272727,0.0,0.09090909090909093,0.4545454545454545,27.09090909090909,22.818181818181817,10009,HOU,79.54545454545455,7.418181818181817,4.9,0.2676363636363637,0.00781818181818182,2.9090909090909087,1.2727272727272727,21.454545454545453,0.18181818181818185,0.4545454545454545,2.272727272727273,35.90909090909091,30.181818181818183,1.818181818181818,3.636363636363636,1.0,72.81818181818181,7.49090909090909,4.945454545454545,0.25481818181818183,0.012545454545454549,2.5454545454545454,1.6363636363636365,18.545454545454547,0.6363636363636364,0.2727272727272727,2.4545454545454546,36.45454545454545,23.09090909090909,2.0,3.727272727272727,13.454545454545455,3.272727272727273,2.8181818181818183,2.727272727272727,1.818181818181818,1.3636363636363635,0.3636363636363637,0.2727272727272727,0.0,15.818181818181818,0.0,0.0,0.0,0.09090909090909093,0.0,0.09090909090909093,27.0,24.363636363636363,10031,Philip RiversQB15260867,23.90909090909091,35.0,68.69090909090909,270.09090909090907,1.5454545454545454,0.8181818181818182,0.9090909090909092,-5.454545454545454,7.845454545454545,12.818181818181818,97.37272727272726,0.0,0.0,0.0,0.0,0.0,0.0,1.2727272727272727,-0.3636363636363637,-0.23454545454545456,0.0,0.0,-5.454545454545454,280.80206298828125
212,212,RB,Jonathan Taylor (15870088),Jonathan Taylor,15870088,RB/FLEX,5700,IND@HOU 12/06/2020 01:00PM ET,IND,12.65,HOU,IND,HOU,10031,10009,15260867,13,Jonathan TaylorRB15260867,IND,79.63636363636364,7.6818181818181825,4.7727272727272725,0.2591818181818182,0.015090909090909087,2.5454545454545454,2.4545454545454546,20.63636363636364,0.8181818181818182,0.3636363636363637,1.0,36.54545454545455,29.72727272727273,2.8181818181818183,2.636363636363636,1.0,73.9090909090909,7.409090909090909,4.072727272727272,0.2340909090909091,0.026181818181818185,2.363636363636364,1.181818181818182,17.454545454545453,1.181818181818182,0.7272727272727273,2.090909090909091,35.0,24.54545454545455,1.4545454545454546,4.0,13.272727272727273,3.0,2.636363636363636,2.4545454545454546,2.363636363636364,2.090909090909091,0.3636363636363637,0.18181818181818185,0.18181818181818185,6.1818181818181825,0.09090909090909093,0.0,0.2727272727272727,0.0,0.09090909090909093,0.4545454545454545,27.09090909090909,22.818181818181817,10009,HOU,79.54545454545455,7.418181818181817,4.9,0.2676363636363637,0.00781818181818182,2.9090909090909087,1.2727272727272727,21.454545454545453,0.18181818181818185,0.4545454545454545,2.272727272727273,35.90909090909091,30.181818181818183,1.818181818181818,3.636363636363636,1.0,72.81818181818181,7.49090909090909,4.945454545454545,0.25481818181818183,0.012545454545454549,2.5454545454545454,1.6363636363636365,18.545454545454547,0.6363636363636364,0.2727272727272727,2.4545454545454546,36.45454545454545,23.09090909090909,2.0,3.727272727272727,13.454545454545455,3.272727272727273,2.8181818181818183,2.727272727272727,1.818181818181818,1.3636363636363635,0.3636363636363637,0.2727272727272727,0.0,15.818181818181818,0.0,0.0,0.0,0.09090909090909093,0.0,0.09090909090909093,27.0,24.363636363636363,10031,Jonathan TaylorRB15260867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8181818181818183,2.727272727272727,0.9697272727272728,22.818181818181817,0.0,1.0,14.272727272727273,55.27272727272727,3.727272727272727,0.3636363636363637,3.636363636363636,0.0,0.011244893074035645
213,213,RB,Nyheim Hines (15870106),Nyheim Hines,15870106,RB/FLEX,5300,IND@HOU 12/06/2020 01:00PM ET,IND,12.64,HOU,IND,HOU,10031,10009,15260867,13,Nyheim HinesRB15260867,IND,79.63636363636364,7.6818181818181825,4.7727272727272725,0.2591818181818182,0.015090909090909087,2.5454545454545454,2.4545454545454546,20.63636363636364,0.8181818181818182,0.3636363636363637,1.0,36.54545454545455,29.72727272727273,2.8181818181818183,2.636363636363636,1.0,73.9090909090909,7.409090909090909,4.072727272727272,0.2340909090909091,0.026181818181818185,2.363636363636364,1.181818181818182,17.454545454545453,1.181818181818182,0.7272727272727273,2.090909090909091,35.0,24.54545454545455,1.4545454545454546,4.0,13.272727272727273,3.0,2.636363636363636,2.4545454545454546,2.363636363636364,2.090909090909091,0.3636363636363637,0.18181818181818185,0.18181818181818185,6.1818181818181825,0.09090909090909093,0.0,0.2727272727272727,0.0,0.09090909090909093,0.4545454545454545,27.09090909090909,22.818181818181817,10009,HOU,79.54545454545455,7.418181818181817,4.9,0.2676363636363637,0.00781818181818182,2.9090909090909087,1.2727272727272727,21.454545454545453,0.18181818181818185,0.4545454545454545,2.272727272727273,35.90909090909091,30.181818181818183,1.818181818181818,3.636363636363636,1.0,72.81818181818181,7.49090909090909,4.945454545454545,0.25481818181818183,0.012545454545454549,2.5454545454545454,1.6363636363636365,18.545454545454547,0.6363636363636364,0.2727272727272727,2.4545454545454546,36.45454545454545,23.09090909090909,2.0,3.727272727272727,13.454545454545455,3.272727272727273,2.8181818181818183,2.727272727272727,1.818181818181818,1.3636363636363635,0.3636363636363637,0.2727272727272727,0.0,15.818181818181818,0.0,0.0,0.0,0.09090909090909093,0.0,0.09090909090909093,27.0,24.363636363636363,10031,Nyheim HinesRB15260867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.454545454545454,3.5454545454545454,0.7939090909090909,29.72727272727273,0.3636363636363637,1.7272727272727273,5.181818181818182,16.454545454545453,2.675454545454545,0.18181818181818185,1.181818181818182,0.0,0.011244893074035645
214,214,WR,Michael Pittman Jr. (15870406),Michael Pittman Jr.,15870406,WR/FLEX,4900,IND@HOU 12/06/2020 01:00PM ET,IND,8.76,HOU,IND,HOU,10031,10009,15260867,13,Michael Pittman Jr.WR15260867,IND,79.63636363636364,7.6818181818181825,4.7727272727272725,0.2591818181818182,0.015090909090909087,2.5454545454545454,2.4545454545454546,20.63636363636364,0.8181818181818182,0.3636363636363637,1.0,36.54545454545455,29.72727272727273,2.8181818181818183,2.636363636363636,1.0,73.9090909090909,7.409090909090909,4.072727272727272,0.2340909090909091,0.026181818181818185,2.363636363636364,1.181818181818182,17.454545454545453,1.181818181818182,0.7272727272727273,2.090909090909091,35.0,24.54545454545455,1.4545454545454546,4.0,13.272727272727273,3.0,2.636363636363636,2.4545454545454546,2.363636363636364,2.090909090909091,0.3636363636363637,0.18181818181818185,0.18181818181818185,6.1818181818181825,0.09090909090909093,0.0,0.2727272727272727,0.0,0.09090909090909093,0.4545454545454545,27.09090909090909,22.818181818181817,10009,HOU,79.54545454545455,7.418181818181817,4.9,0.2676363636363637,0.00781818181818182,2.9090909090909087,1.2727272727272727,21.454545454545453,0.18181818181818185,0.4545454545454545,2.272727272727273,35.90909090909091,30.181818181818183,1.818181818181818,3.636363636363636,1.0,72.81818181818181,7.49090909090909,4.945454545454545,0.25481818181818183,0.012545454545454549,2.5454545454545454,1.6363636363636365,18.545454545454547,0.6363636363636364,0.2727272727272727,2.4545454545454546,36.45454545454545,23.09090909090909,2.0,3.727272727272727,13.454545454545455,3.272727272727273,2.8181818181818183,2.727272727272727,1.818181818181818,1.3636363636363635,0.3636363636363637,0.2727272727272727,0.0,15.818181818181818,0.0,0.0,0.0,0.09090909090909093,0.0,0.09090909090909093,27.0,24.363636363636363,10031,Michael Pittman Jr.WR15260867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,3.375,0.8578749999999999,46.0,0.25,1.75,0.125,2.625,2.625,0.0,0.125,0.0,0.01123073697090149
215,215,WR,T.Y. Hilton (15870434),T.Y. Hilton,15870434,WR/FLEX,4300,IND@HOU 12/06/2020 01:00PM ET,IND,7.98,HOU,IND,HOU,10031,10009,15260867,13,T.Y. HiltonWR15260867,IND,79.63636363636364,7.6818181818181825,4.7727272727272725,0.2591818181818182,0.015090909090909087,2.5454545454545454,2.4545454545454546,20.63636363636364,0.8181818181818182,0.3636363636363637,1.0,36.54545454545455,29.72727272727273,2.8181818181818183,2.636363636363636,1.0,73.9090909090909,7.409090909090909,4.072727272727272,0.2340909090909091,0.026181818181818185,2.363636363636364,1.181818181818182,17.454545454545453,1.181818181818182,0.7272727272727273,2.090909090909091,35.0,24.54545454545455,1.4545454545454546,4.0,13.272727272727273,3.0,2.636363636363636,2.4545454545454546,2.363636363636364,2.090909090909091,0.3636363636363637,0.18181818181818185,0.18181818181818185,6.1818181818181825,0.09090909090909093,0.0,0.2727272727272727,0.0,0.09090909090909093,0.4545454545454545,27.09090909090909,22.818181818181817,10009,HOU,79.54545454545455,7.418181818181817,4.9,0.2676363636363637,0.00781818181818182,2.9090909090909087,1.2727272727272727,21.454545454545453,0.18181818181818185,0.4545454545454545,2.272727272727273,35.90909090909091,30.181818181818183,1.818181818181818,3.636363636363636,1.0,72.81818181818181,7.49090909090909,4.945454545454545,0.25481818181818183,0.012545454545454549,2.5454545454545454,1.6363636363636365,18.545454545454547,0.6363636363636364,0.2727272727272727,2.4545454545454546,36.45454545454545,23.09090909090909,2.0,3.727272727272727,13.454545454545455,3.272727272727273,2.8181818181818183,2.727272727272727,1.818181818181818,1.3636363636363635,0.3636363636363637,0.2727272727272727,0.0,15.818181818181818,0.0,0.0,0.0,0.09090909090909093,0.0,0.09090909090909093,27.0,24.363636363636363,10031,T.Y. HiltonWR15260867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,3.2,0.6244000000000001,36.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01123073697090149
216,216,RB,Marlon Mack (15870294),Marlon Mack,15870294,RB/FLEX,4000,IND@HOU 12/06/2020 01:00PM ET,IND,8.6,HOU,IND,HOU,10031,10009,15260867,13,Marlon MackRB15260867,IND,79.63636363636364,7.6818181818181825,4.7727272727272725,0.2591818181818182,0.015090909090909087,2.5454545454545454,2.4545454545454546,20.63636363636364,0.8181818181818182,0.3636363636363637,1.0,36.54545454545455,29.72727272727273,2.8181818181818183,2.636363636363636,1.0,73.9090909090909,7.409090909090909,4.072727272727272,0.2340909090909091,0.026181818181818185,2.363636363636364,1.181818181818182,17.454545454545453,1.181818181818182,0.7272727272727273,2.090909090909091,35.0,24.54545454545455,1.4545454545454546,4.0,13.272727272727273,3.0,2.636363636363636,2.4545454545454546,2.363636363636364,2.090909090909091,0.3636363636363637,0.18181818181818185,0.18181818181818185,6.1818181818181825,0.09090909090909093,0.0,0.2727272727272727,0.0,0.09090909090909093,0.4545454545454545,27.09090909090909,22.818181818181817,10009,HOU,79.54545454545455,7.418181818181817,4.9,0.2676363636363637,0.00781818181818182,2.9090909090909087,1.2727272727272727,21.454545454545453,0.18181818181818185,0.4545454545454545,2.272727272727273,35.90909090909091,30.181818181818183,1.818181818181818,3.636363636363636,1.0,72.81818181818181,7.49090909090909,4.945454545454545,0.25481818181818183,0.012545454545454549,2.5454545454545454,1.6363636363636365,18.545454545454547,0.6363636363636364,0.2727272727272727,2.4545454545454546,36.45454545454545,23.09090909090909,2.0,3.727272727272727,13.454545454545455,3.272727272727273,2.8181818181818183,2.727272727272727,1.818181818181818,1.3636363636363635,0.3636363636363637,0.2727272727272727,0.0,15.818181818181818,0.0,0.0,0.0,0.09090909090909093,0.0,0.09090909090909093,27.0,24.363636363636363,10031,Marlon MackRB15260867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,30.0,0.0,1.0,4.0,26.0,6.5,0.0,2.0,0.0,0.011244893074035645
217,217,WR,Zach Pascal (15870478),Zach Pascal,15870478,WR/FLEX,3500,IND@HOU 12/06/2020 01:00PM ET,IND,7.7,HOU,IND,HOU,10031,10009,15260867,13,Zach PascalWR15260867,IND,79.63636363636364,7.6818181818181825,4.7727272727272725,0.2591818181818182,0.015090909090909087,2.5454545454545454,2.4545454545454546,20.63636363636364,0.8181818181818182,0.3636363636363637,1.0,36.54545454545455,29.72727272727273,2.8181818181818183,2.636363636363636,1.0,73.9090909090909,7.409090909090909,4.072727272727272,0.2340909090909091,0.026181818181818185,2.363636363636364,1.181818181818182,17.454545454545453,1.181818181818182,0.7272727272727273,2.090909090909091,35.0,24.54545454545455,1.4545454545454546,4.0,13.272727272727273,3.0,2.636363636363636,2.4545454545454546,2.363636363636364,2.090909090909091,0.3636363636363637,0.18181818181818185,0.18181818181818185,6.1818181818181825,0.09090909090909093,0.0,0.2727272727272727,0.0,0.09090909090909093,0.4545454545454545,27.09090909090909,22.818181818181817,10009,HOU,79.54545454545455,7.418181818181817,4.9,0.2676363636363637,0.00781818181818182,2.9090909090909087,1.2727272727272727,21.454545454545453,0.18181818181818185,0.4545454545454545,2.272727272727273,35.90909090909091,30.181818181818183,1.818181818181818,3.636363636363636,1.0,72.81818181818181,7.49090909090909,4.945454545454545,0.25481818181818183,0.012545454545454549,2.5454545454545454,1.6363636363636365,18.545454545454547,0.6363636363636364,0.2727272727272727,2.4545454545454546,36.45454545454545,23.09090909090909,2.0,3.727272727272727,13.454545454545455,3.272727272727273,2.8181818181818183,2.727272727272727,1.818181818181818,1.3636363636363635,0.3636363636363637,0.2727272727272727,0.0,15.818181818181818,0.0,0.0,0.0,0.09090909090909093,0.0,0.09090909090909093,27.0,24.363636363636363,10031,Zach PascalWR15260867,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,4.636363636363637,3.0909090909090913,0.7269090909090908,39.81818181818182,0.18181818181818185,1.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.01123073697090149
218,218,WR,Parris Campbell (15870678),Parris Campbell,15870678,WR/FLEX,3000,IND@HOU 12/06/2020 01:00PM ET,IND,7.35,HOU,IND,HOU,10031,10009,15260867,13,Parris CampbellWR15260867,IND,79.63636363636364,7.6818181818181825,4.7727272727272725,0.2591818181818182,0.015090909090909087,2.5454545454545454,2.4545454545454546,20.63636363636364,0.8181818181818182,0.3636363636363637,1.0,36.54545454545455,29.72727272727273,2.8181818181818183,2.636363636363636,1.0,73.9090909090909,7.409090909090909,4.072727272727272,0.2340909090909091,0.026181818181818185,2.363636363636364,1.181818181818182,17.454545454545453,1.181818181818182,0.7272727272727273,2.090909090909091,35.0,24.54545454545455,1.4545454545454546,4.0,13.272727272727273,3.0,2.636363636363636,2.4545454545454546,2.363636363636364,2.090909090909091,0.3636363636363637,0.18181818181818185,0.18181818181818185,6.1818181818181825,0.09090909090909093,0.0,0.2727272727272727,0.0,0.09090909090909093,0.4545454545454545,27.09090909090909,22.818181818181817,10009,HOU,79.54545454545455,7.418181818181817,4.9,0.2676363636363637,0.00781818181818182,2.9090909090909087,1.2727272727272727,21.454545454545453,0.18181818181818185,0.4545454545454545,2.272727272727273,35.90909090909091,30.181818181818183,1.818181818181818,3.636363636363636,1.0,72.81818181818181,7.49090909090909,4.945454545454545,0.25481818181818183,0.012545454545454549,2.5454545454545454,1.6363636363636365,18.545454545454547,0.6363636363636364,0.2727272727272727,2.4545454545454546,36.45454545454545,23.09090909090909,2.0,3.727272727272727,13.454545454545455,3.272727272727273,2.8181818181818183,2.727272727272727,1.818181818181818,1.3636363636363635,0.3636363636363637,0.2727272727272727,0.0,15.818181818181818,0.0,0.0,0.0,0.09090909090909093,0.0,0.09090909090909093,27.0,24.363636363636363,10031,Parris CampbellWR15260867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.0,0.3335,35.5,0.0,2.0,1.0,8.0,8.0,0.0,1.0,0.0,0.01123073697090149
