Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Darrius Shepherd (15518069),Darrius Shepherd,15518069,WR/FLEX,3000,ATL@GB 10/05/2020 08:15PM ET,GB,0
WR,Christian Blake (15518071),Christian Blake,15518071,WR/FLEX,3000,ATL@GB 10/05/2020 08:15PM ET,ATL,0
WR,Olamide Zaccheaus (15518073),Olamide Zaccheaus,15518073,WR/FLEX,3000,ATL@GB 10/05/2020 08:15PM ET,ATL,3.37
WR,Brandon Powell (15518075),Brandon Powell,15518075,WR/FLEX,3000,ATL@GB 10/05/2020 08:15PM ET,ATL,1.9
TE,Jace Sternberger (15518161),Jace Sternberger,15518161,TE/FLEX,3000,ATL@GB 10/05/2020 08:15PM ET,GB,2.2
TE,Marcedes Lewis (15518163),Marcedes Lewis,15518163,TE/FLEX,3000,ATL@GB 10/05/2020 08:15PM ET,GB,3.4
WR,Josh Malone (15518051),Josh Malone,15518051,WR/FLEX,3000,DEN@NYJ 10/01/2020 08:20PM ET,NYJ,2.27
WR,Lawrence Cager (15518053),Lawrence Cager,15518053,WR/FLEX,3000,DEN@NYJ 10/01/2020 08:20PM ET,NYJ,5.5
WR,Denzel Mims (15518055),Denzel Mims,15518055,WR/FLEX,3000,DEN@NYJ 10/01/2020 08:20PM ET,NYJ,0
WR,Vyncint Smith (15518057),Vyncint Smith,15518057,WR/FLEX,3000,DEN@NYJ 10/01/2020 08:20PM ET,NYJ,0
WR,Jeff Smith (15518059),Jeff Smith,15518059,WR/FLEX,3000,DEN@NYJ 10/01/2020 08:20PM ET,NYJ,0
WR,Diontae Spencer (15518061),Diontae Spencer,15518061,WR/FLEX,3000,DEN@NYJ 10/01/2020 08:20PM ET,DEN,0.57
WR,Tyrie Cleveland (15518063),Tyrie Cleveland,15518063,WR/FLEX,3000,DEN@NYJ 10/01/2020 08:20PM ET,DEN,0.85
WR,Courtland Sutton (15518065),Courtland Sutton,15518065,WR/FLEX,3000,DEN@NYJ 10/01/2020 08:20PM ET,DEN,9.6
WR,Ashton Dulin (15518039),Ashton Dulin,15518039,WR/FLEX,3000,IND@CHI 10/04/2020 01:00PM ET,IND,0.53
WR,Reece Fountain (15518041),Reece Fountain,15518041,WR/FLEX,3000,IND@CHI 10/04/2020 01:00PM ET,IND,2.15
WR,Dezmon Patmon (15518043),Dezmon Patmon,15518043,WR/FLEX,3000,IND@CHI 10/04/2020 01:00PM ET,IND,0
WR,Darnell Mooney (15518045),Darnell Mooney,15518045,WR/FLEX,3000,IND@CHI 10/04/2020 01:00PM ET,CHI,7.77
WR,Javon Wims (15518047),Javon Wims,15518047,WR/FLEX,3000,IND@CHI 10/04/2020 01:00PM ET,CHI,3.6
WR,Riley Ridley (15518049),Riley Ridley,15518049,WR/FLEX,3000,IND@CHI 10/04/2020 01:00PM ET,CHI,0
WR,Seth Roberts (15518025),Seth Roberts,15518025,WR/FLEX,3000,ARI@CAR 10/04/2020 01:00PM ET,CAR,1.7
WR,Pharoh Cooper (15518027),Pharoh Cooper,15518027,WR/FLEX,3000,ARI@CAR 10/04/2020 01:00PM ET,CAR,0
WR,Brandon Zylstra (15518029),Brandon Zylstra,15518029,WR/FLEX,3000,ARI@CAR 10/04/2020 01:00PM ET,CAR,0
WR,Keith Kirkwood (15518031),Keith Kirkwood,15518031,WR/FLEX,3000,ARI@CAR 10/04/2020 01:00PM ET,CAR,0
WR,Omar Bayless (15518033),Omar Bayless,15518033,WR/FLEX,3000,ARI@CAR 10/04/2020 01:00PM ET,CAR,0
WR,KeeSean Johnson (15518035),KeeSean Johnson,15518035,WR/FLEX,3000,ARI@CAR 10/04/2020 01:00PM ET,ARI,4.4
WR,Trent Sherfield (15518037),Trent Sherfield,15518037,WR/FLEX,3000,ARI@CAR 10/04/2020 01:00PM ET,ARI,0
TE,Ian Thomas (15518165),Ian Thomas,15518165,TE/FLEX,3000,ARI@CAR 10/04/2020 01:00PM ET,CAR,1.83
WR,Chris Moore (15518007),Chris Moore,15518007,WR/FLEX,3000,BAL@WAS 10/04/2020 01:00PM ET,BAL,0
WR,James Proche (15518009),James Proche,15518009,WR/FLEX,3000,BAL@WAS 10/04/2020 01:00PM ET,BAL,0
WR,Antoine Wesley (15518011),Antoine Wesley,15518011,WR/FLEX,3000,BAL@WAS 10/04/2020 01:00PM ET,BAL,0
WR,DeAndrew White (15518013),DeAndrew White,15518013,WR/FLEX,3000,BAL@WAS 10/04/2020 01:00PM ET,BAL,0
WR,Isaiah Wright (15518015),Isaiah Wright,15518015,WR/FLEX,3000,BAL@WAS 10/04/2020 01:00PM ET,WAS,3.5
WR,Cam Sims (15518017),Cam Sims,15518017,WR/FLEX,3000,BAL@WAS 10/04/2020 01:00PM ET,WAS,0
WR,Kelvin Harmon (15518019),Kelvin Harmon,15518019,WR/FLEX,3000,BAL@WAS 10/04/2020 01:00PM ET,WAS,0
WR,Emanuel Hall (15518021),Emanuel Hall,15518021,WR/FLEX,3000,BAL@WAS 10/04/2020 01:00PM ET,WAS,0
WR,Jordan Veasy (15518023),Jordan Veasy,15518023,WR/FLEX,3000,BAL@WAS 10/04/2020 01:00PM ET,WAS,0
WR,Ray-Ray McCloud III (15518001),Ray-Ray McCloud III,15518001,WR/FLEX,3000,Postponed,PIT,0
WR,Nick Westbrook-Ikhine (15518003),Nick Westbrook-Ikhine,15518003,WR/FLEX,3000,Postponed,TEN,0
WR,Cameron Batson (15518005),Cameron Batson,15518005,WR/FLEX,3000,Postponed,TEN,2.85
WR,Jaydon Mickens (15517991),Jaydon Mickens,15517991,WR/FLEX,3000,LAC@TB 10/04/2020 01:00PM ET,TB,0
WR,John Hurst (15517993),John Hurst,15517993,WR/FLEX,3000,LAC@TB 10/04/2020 01:00PM ET,TB,0
WR,John Franklin III (15517995),John Franklin III,15517995,WR/FLEX,3000,LAC@TB 10/04/2020 01:00PM ET,TB,0
WR,K.J. Hill (15517997),K.J. Hill,15517997,WR/FLEX,3000,LAC@TB 10/04/2020 01:00PM ET,LAC,0.83
WR,Joe Reed (15517999),Joe Reed,15517999,WR/FLEX,3000,LAC@TB 10/04/2020 01:00PM ET,LAC,0.27
WR,Freddie Swain (15517981),Freddie Swain,15517981,WR/FLEX,3000,SEA@MIA 10/04/2020 01:00PM ET,SEA,4.7
WR,Penny Hart (15517983),Penny Hart,15517983,WR/FLEX,3000,SEA@MIA 10/04/2020 01:00PM ET,SEA,0
WR,Jakeem Grant (15517985),Jakeem Grant,15517985,WR/FLEX,3000,SEA@MIA 10/04/2020 01:00PM ET,MIA,4.17
WR,Mack Hollins (15517987),Mack Hollins,15517987,WR/FLEX,3000,SEA@MIA 10/04/2020 01:00PM ET,MIA,0
WR,Lynn Bowden Jr. (15517989),Lynn Bowden Jr.,15517989,WR/FLEX,3000,SEA@MIA 10/04/2020 01:00PM ET,MIA,0.9
WR,Collin Johnson (15517971),Collin Johnson,15517971,WR/FLEX,3000,JAX@CIN 10/04/2020 01:00PM ET,JAX,1.23
WR,Mike Thomas (15517973),Mike Thomas,15517973,WR/FLEX,3000,JAX@CIN 10/04/2020 01:00PM ET,CIN,6.57
WR,Auden Tate (15517975),Auden Tate,15517975,WR/FLEX,3000,JAX@CIN 10/04/2020 01:00PM ET,CIN,2.45
WR,John Ross III (15517977),John Ross III,15517977,WR/FLEX,3000,JAX@CIN 10/04/2020 01:00PM ET,CIN,1.85
WR,Alex Erickson (15517979),Alex Erickson,15517979,WR/FLEX,3000,JAX@CIN 10/04/2020 01:00PM ET,CIN,0
DST,Jaguars  (15518366),Jaguars ,15518366,DST,3000,JAX@CIN 10/04/2020 01:00PM ET,JAX,2
WR,Noah Brown (15517959),Noah Brown,15517959,WR/FLEX,3000,CLE@DAL 10/04/2020 01:00PM ET,DAL,2.23
WR,Malik Turner (15517961),Malik Turner,15517961,WR/FLEX,3000,CLE@DAL 10/04/2020 01:00PM ET,DAL,0
WR,Ventell Bryant (15517963),Ventell Bryant,15517963,WR/FLEX,3000,CLE@DAL 10/04/2020 01:00PM ET,DAL,0
WR,Rashard Higgins (15517965),Rashard Higgins,15517965,WR/FLEX,3000,CLE@DAL 10/04/2020 01:00PM ET,CLE,0.95
WR,Donovan Peoples-Jones (15517967),Donovan Peoples-Jones,15517967,WR/FLEX,3000,CLE@DAL 10/04/2020 01:00PM ET,CLE,0
WR,JoJo Natson (15517969),JoJo Natson,15517969,WR/FLEX,3000,CLE@DAL 10/04/2020 01:00PM ET,CLE,0.1
WR,Tajae Sharpe (15517945),Tajae Sharpe,15517945,WR/FLEX,3000,MIN@HOU 10/04/2020 01:00PM ET,MIN,0
WR,Dan Chisena (15517947),Dan Chisena,15517947,WR/FLEX,3000,MIN@HOU 10/04/2020 01:00PM ET,MIN,0
WR,Chad Beebe (15517949),Chad Beebe,15517949,WR/FLEX,3000,MIN@HOU 10/04/2020 01:00PM ET,MIN,1.7
WR,K.J. Osborn (15517951),K.J. Osborn,15517951,WR/FLEX,3000,MIN@HOU 10/04/2020 01:00PM ET,MIN,0
WR,DeAndre Carter (15517953),DeAndre Carter,15517953,WR/FLEX,3000,MIN@HOU 10/04/2020 01:00PM ET,HOU,0.6
WR,Keke Coutee (15517955),Keke Coutee,15517955,WR/FLEX,3000,MIN@HOU 10/04/2020 01:00PM ET,HOU,2.1
WR,Isaiah Coulter (15517957),Isaiah Coulter,15517957,WR/FLEX,3000,MIN@HOU 10/04/2020 01:00PM ET,HOU,0
WR,C.J. Board (15517931),C.J. Board,15517931,WR/FLEX,3000,NYG@LAR 10/04/2020 04:05PM ET,NYG,3.93
WR,Johnny Holton (15517933),Johnny Holton,15517933,WR/FLEX,3000,NYG@LAR 10/04/2020 04:05PM ET,NYG,0
WR,David Sills (15517935),David Sills,15517935,WR/FLEX,3000,NYG@LAR 10/04/2020 04:05PM ET,NYG,0
WR,Cody Core (15517937),Cody Core,15517937,WR/FLEX,3000,NYG@LAR 10/04/2020 04:05PM ET,NYG,0
WR,Van Jefferson Jr. (15517939),Van Jefferson Jr.,15517939,WR/FLEX,3000,NYG@LAR 10/04/2020 04:05PM ET,LAR,4.17
WR,Nsimba Webster (15517941),Nsimba Webster,15517941,WR/FLEX,3000,NYG@LAR 10/04/2020 04:05PM ET,LAR,0
WR,Trishton Jackson (15517943),Trishton Jackson,15517943,WR/FLEX,3000,NYG@LAR 10/04/2020 04:05PM ET,LAR,0
WR,Zay Jones (15517919),Zay Jones,15517919,WR/FLEX,3000,BUF@LV 10/04/2020 04:25PM ET,LV,4.9
WR,Rico Gafford (15517921),Rico Gafford,15517921,WR/FLEX,3000,BUF@LV 10/04/2020 04:25PM ET,LV,0
WR,Tyrell Williams (15517923),Tyrell Williams,15517923,WR/FLEX,3000,BUF@LV 10/04/2020 04:25PM ET,LV,0
WR,Isaiah McKenzie (15517925),Isaiah McKenzie,15517925,WR/FLEX,3000,BUF@LV 10/04/2020 04:25PM ET,BUF,4.47
WR,Andre Roberts (15517927),Andre Roberts,15517927,WR/FLEX,3000,BUF@LV 10/04/2020 04:25PM ET,BUF,0
WR,Isaiah Hodgins (15517929),Isaiah Hodgins,15517929,WR/FLEX,3000,BUF@LV 10/04/2020 04:25PM ET,BUF,0
WR,Damiere Byrd (15517903),Damiere Byrd,15517903,WR/FLEX,3000,NE@KC 10/04/2020 04:25PM ET,NE,6.3
WR,Jakobi Meyers (15517905),Jakobi Meyers,15517905,WR/FLEX,3000,NE@KC 10/04/2020 04:25PM ET,NE,0.57
WR,Matthew Slater (15517907),Matthew Slater,15517907,WR/FLEX,3000,NE@KC 10/04/2020 04:25PM ET,NE,0
WR,Isaiah Zuber (15517909),Isaiah Zuber,15517909,WR/FLEX,3000,NE@KC 10/04/2020 04:25PM ET,NE,1.3
WR,Gunner Olszewski (15517911),Gunner Olszewski,15517911,WR/FLEX,3000,NE@KC 10/04/2020 04:25PM ET,NE,0
WR,Quincy Adeboyejo (15517913),Quincy Adeboyejo,15517913,WR/FLEX,3000,NE@KC 10/04/2020 04:25PM ET,NE,0
WR,Marcus Kemp (15517915),Marcus Kemp,15517915,WR/FLEX,3000,NE@KC 10/04/2020 04:25PM ET,KC,0
WR,Byron Pringle (15517917),Byron Pringle,15517917,WR/FLEX,3000,NE@KC 10/04/2020 04:25PM ET,KC,0
WR,Mohamed Sanu (15517885),Mohamed Sanu,15517885,WR/FLEX,3000,PHI@SF 10/04/2020 08:20PM ET,SF,0.95
WR,Dante Pettis (15517887),Dante Pettis,15517887,WR/FLEX,3000,PHI@SF 10/04/2020 08:20PM ET,SF,0
WR,Richie James Jr. (15517889),Richie James Jr.,15517889,WR/FLEX,3000,PHI@SF 10/04/2020 08:20PM ET,SF,0
WR,Chris Thompson (15517891),Chris Thompson,15517891,WR/FLEX,3000,PHI@SF 10/04/2020 08:20PM ET,SF,0
WR,Tavon Austin (15517893),Tavon Austin,15517893,WR/FLEX,3000,PHI@SF 10/04/2020 08:20PM ET,SF,0
WR,JJ Arcega-Whiteside (15517895),JJ Arcega-Whiteside,15517895,WR/FLEX,3000,PHI@SF 10/04/2020 08:20PM ET,PHI,0
WR,John Hightower (15517897),John Hightower,15517897,WR/FLEX,3000,PHI@SF 10/04/2020 08:20PM ET,PHI,1.57
WR,Deontay Burnett (15517899),Deontay Burnett,15517899,WR/FLEX,3000,PHI@SF 10/04/2020 08:20PM ET,PHI,4.9
WR,Quez Watkins (15517901),Quez Watkins,15517901,WR/FLEX,3000,PHI@SF 10/04/2020 08:20PM ET,PHI,0
DST,Packers  (15518369),Packers ,15518369,DST,2900,ATL@GB 10/05/2020 08:15PM ET,GB,6.67
TE,Trey Burton (15518171),Trey Burton,15518171,TE/FLEX,2900,IND@CHI 10/04/2020 01:00PM ET,IND,0
TE,Vance McDonald (15518169),Vance McDonald,15518169,TE/FLEX,2900,Postponed,PIT,3.03
DST,Chargers  (15518368),Chargers ,15518368,DST,2900,LAC@TB 10/04/2020 01:00PM ET,LAC,6
TE,Jacob Hollister (15518167),Jacob Hollister,15518167,TE/FLEX,2900,SEA@MIA 10/04/2020 01:00PM ET,SEA,3.67
DST,Bengals  (15518367),Bengals ,15518367,DST,2900,JAX@CIN 10/04/2020 01:00PM ET,CIN,2.67
TE,Nick Boyle (15518177),Nick Boyle,15518177,TE/FLEX,2800,BAL@WAS 10/04/2020 01:00PM ET,BAL,3.97
DST,Titans  (15518371),Titans ,15518371,DST,2800,Postponed,TEN,5
DST,Vikings  (15518370),Vikings ,15518370,DST,2800,MIN@HOU 10/04/2020 01:00PM ET,MIN,0.67
TE,Kaden Smith (15518175),Kaden Smith,15518175,TE/FLEX,2800,NYG@LAR 10/04/2020 04:05PM ET,NYG,2.63
TE,Lee Smith (15518173),Lee Smith,15518173,TE/FLEX,2800,BUF@LV 10/04/2020 04:25PM ET,BUF,7.1
TE,Dan Arnold (15518183),Dan Arnold,15518183,TE/FLEX,2700,ARI@CAR 10/04/2020 01:00PM ET,ARI,3.6
TE,Maxx Williams (15518185),Maxx Williams,15518185,TE/FLEX,2700,ARI@CAR 10/04/2020 01:00PM ET,ARI,0
DST,Panthers  (15518373),Panthers ,15518373,DST,2700,ARI@CAR 10/04/2020 01:00PM ET,CAR,4.33
DST,Raiders  (15518372),Raiders ,15518372,DST,2700,BUF@LV 10/04/2020 04:25PM ET,LV,1.67
TE,Ryan Izzo (15518179),Ryan Izzo,15518179,TE/FLEX,2700,NE@KC 10/04/2020 04:25PM ET,NE,2.47
TE,Ricky Seals-Jones (15518181),Ricky Seals-Jones,15518181,TE/FLEX,2700,NE@KC 10/04/2020 04:25PM ET,KC,0
TE,Ryan Griffin (15518189),Ryan Griffin,15518189,TE/FLEX,2600,DEN@NYJ 10/01/2020 08:20PM ET,NYJ,0
TE,Josh Oliver (15518187),Josh Oliver,15518187,TE/FLEX,2600,JAX@CIN 10/04/2020 01:00PM ET,JAX,0
DST,Giants  (15518374),Giants ,15518374,DST,2600,NYG@LAR 10/04/2020 04:05PM ET,NYG,3.67
DST,Eagles  (15518375),Eagles ,15518375,DST,2600,PHI@SF 10/04/2020 08:20PM ET,PHI,4
TE,Adam Trautman (15518341),Adam Trautman,15518341,TE/FLEX,2500,NO@DET 10/04/2020 01:00PM ET,NO,2.13
TE,Josh Hill (15518343),Josh Hill,15518343,TE/FLEX,2500,NO@DET 10/04/2020 01:00PM ET,NO,0.87
TE,Zach Wood (15518345),Zach Wood,15518345,TE/FLEX,2500,NO@DET 10/04/2020 01:00PM ET,NO,0
TE,Jesse James (15518347),Jesse James,15518347,TE/FLEX,2500,NO@DET 10/04/2020 01:00PM ET,DET,3.93
TE,Hunter Bryant (15518349),Hunter Bryant,15518349,TE/FLEX,2500,NO@DET 10/04/2020 01:00PM ET,DET,0
TE,John Lovett (15518191),John Lovett,15518191,TE/FLEX,2500,ATL@GB 10/05/2020 08:15PM ET,GB,0
TE,Josiah Deguara (15518335),Josiah Deguara,15518335,TE/FLEX,2500,ATL@GB 10/05/2020 08:15PM ET,GB,2.2
TE,Luke Stocker (15518337),Luke Stocker,15518337,TE/FLEX,2500,ATL@GB 10/05/2020 08:15PM ET,ATL,0.53
TE,Jaeden Graham (15518339),Jaeden Graham,15518339,TE/FLEX,2500,ATL@GB 10/05/2020 08:15PM ET,ATL,0
TE,Trevon Wesco (15518321),Trevon Wesco,15518321,TE/FLEX,2500,DEN@NYJ 10/01/2020 08:20PM ET,NYJ,0
TE,Daniel Brown (15518323),Daniel Brown,15518323,TE/FLEX,2500,DEN@NYJ 10/01/2020 08:20PM ET,NYJ,0
TE,Jake Butt (15518325),Jake Butt,15518325,TE/FLEX,2500,DEN@NYJ 10/01/2020 08:20PM ET,DEN,0.83
TE,Nick Vannett (15518327),Nick Vannett,15518327,TE/FLEX,2500,DEN@NYJ 10/01/2020 08:20PM ET,DEN,0.2
TE,Albert Okwuegbunam (15518329),Albert Okwuegbunam,15518329,TE/FLEX,2500,DEN@NYJ 10/01/2020 08:20PM ET,DEN,0
TE,Austin Fort (15518331),Austin Fort,15518331,TE/FLEX,2500,DEN@NYJ 10/01/2020 08:20PM ET,DEN,0
TE,Andrew Beck (15518333),Andrew Beck,15518333,TE/FLEX,2500,DEN@NYJ 10/01/2020 08:20PM ET,DEN,0
TE,Noah Togiai (15518309),Noah Togiai,15518309,TE/FLEX,2500,IND@CHI 10/04/2020 01:00PM ET,IND,0
TE,Cole Kmet (15518311),Cole Kmet,15518311,TE/FLEX,2500,IND@CHI 10/04/2020 01:00PM ET,CHI,0.73
TE,Demetrius Harris (15518313),Demetrius Harris,15518313,TE/FLEX,2500,IND@CHI 10/04/2020 01:00PM ET,CHI,1.5
TE,J.P. Holtz (15518315),J.P. Holtz,15518315,TE/FLEX,2500,IND@CHI 10/04/2020 01:00PM ET,CHI,0
TE,Darion Clark (15518317),Darion Clark,15518317,TE/FLEX,2500,IND@CHI 10/04/2020 01:00PM ET,CHI,0
TE,Patrick Scales (15518319),Patrick Scales,15518319,TE/FLEX,2500,IND@CHI 10/04/2020 01:00PM ET,CHI,0
TE,Chris Manhertz (15518301),Chris Manhertz,15518301,TE/FLEX,2500,ARI@CAR 10/04/2020 01:00PM ET,CAR,1.07
TE,Colin Thompson (15518303),Colin Thompson,15518303,TE/FLEX,2500,ARI@CAR 10/04/2020 01:00PM ET,CAR,0
TE,Darrell Daniels (15518305),Darrell Daniels,15518305,TE/FLEX,2500,ARI@CAR 10/04/2020 01:00PM ET,ARI,1.47
TE,Jordan Thomas (15518307),Jordan Thomas,15518307,TE/FLEX,2500,ARI@CAR 10/04/2020 01:00PM ET,ARI,0
TE,Jeremy Sprinkle (15518295),Jeremy Sprinkle,15518295,TE/FLEX,2500,BAL@WAS 10/04/2020 01:00PM ET,WAS,0
TE,Marcus Baugh (15518297),Marcus Baugh,15518297,TE/FLEX,2500,BAL@WAS 10/04/2020 01:00PM ET,WAS,0.4
TE,Thaddeus Moss (15518299),Thaddeus Moss,15518299,TE/FLEX,2500,BAL@WAS 10/04/2020 01:00PM ET,WAS,0
TE,Zach Gentry (15518285),Zach Gentry,15518285,TE/FLEX,2500,Postponed,PIT,0
TE,MyCole Pruitt (15518287),MyCole Pruitt,15518287,TE/FLEX,2500,Postponed,TEN,3.57
TE,Anthony Firkser (15518289),Anthony Firkser,15518289,TE/FLEX,2500,Postponed,TEN,3.67
TE,Geoff Swaim (15518291),Geoff Swaim,15518291,TE/FLEX,2500,Postponed,TEN,0
TE,Beau Brinkley (15518293),Beau Brinkley,15518293,TE/FLEX,2500,Postponed,TEN,0
TE,Cameron Brate (15518273),Cameron Brate,15518273,TE/FLEX,2500,LAC@TB 10/04/2020 01:00PM ET,TB,0
TE,Tanner Hudson (15518275),Tanner Hudson,15518275,TE/FLEX,2500,LAC@TB 10/04/2020 01:00PM ET,TB,0
TE,Antony Auclair (15518277),Antony Auclair,15518277,TE/FLEX,2500,LAC@TB 10/04/2020 01:00PM ET,TB,0
TE,Virgil Green (15518279),Virgil Green,15518279,TE/FLEX,2500,LAC@TB 10/04/2020 01:00PM ET,LAC,0.67
TE,Stephen Anderson (15518281),Stephen Anderson,15518281,TE/FLEX,2500,LAC@TB 10/04/2020 01:00PM ET,LAC,0
TE,Donald Parham Jr. (15518283),Donald Parham Jr.,15518283,TE/FLEX,2500,LAC@TB 10/04/2020 01:00PM ET,LAC,0
TE,Will Dissly (15518261),Will Dissly,15518261,TE/FLEX,2500,SEA@MIA 10/04/2020 01:00PM ET,SEA,2.4
TE,Luke Willson (15518263),Luke Willson,15518263,TE/FLEX,2500,SEA@MIA 10/04/2020 01:00PM ET,SEA,0
TE,Colby Parkinson (15518265),Colby Parkinson,15518265,TE/FLEX,2500,SEA@MIA 10/04/2020 01:00PM ET,SEA,0
TE,Tyler Ott (15518267),Tyler Ott,15518267,TE/FLEX,2500,SEA@MIA 10/04/2020 01:00PM ET,SEA,0
TE,Durham Smythe (15518269),Durham Smythe,15518269,TE/FLEX,2500,SEA@MIA 10/04/2020 01:00PM ET,MIA,0.57
TE,Adam Shaheen (15518271),Adam Shaheen,15518271,TE/FLEX,2500,SEA@MIA 10/04/2020 01:00PM ET,MIA,0.47
TE,Tyler Davis (15518251),Tyler Davis,15518251,TE/FLEX,2500,JAX@CIN 10/04/2020 01:00PM ET,JAX,0
TE,Cethan Carter (15518253),Cethan Carter,15518253,TE/FLEX,2500,JAX@CIN 10/04/2020 01:00PM ET,CIN,0.37
TE,Mason Schreck (15518255),Mason Schreck,15518255,TE/FLEX,2500,JAX@CIN 10/04/2020 01:00PM ET,CIN,0
TE,C.J. Uzomah (15518257),C.J. Uzomah,15518257,TE/FLEX,2500,JAX@CIN 10/04/2020 01:00PM ET,CIN,11.35
TE,Clark Harris (15518259),Clark Harris,15518259,TE/FLEX,2500,JAX@CIN 10/04/2020 01:00PM ET,CIN,0
TE,Sean McKeon (15518243),Sean McKeon,15518243,TE/FLEX,2500,CLE@DAL 10/04/2020 01:00PM ET,DAL,0
TE,Blake Jarwin (15518245),Blake Jarwin,15518245,TE/FLEX,2500,CLE@DAL 10/04/2020 01:00PM ET,DAL,2.2
TE,Harrison Bryant (15518247),Harrison Bryant,15518247,TE/FLEX,2500,CLE@DAL 10/04/2020 01:00PM ET,CLE,3.73
TE,Stephen Carlson (15518249),Stephen Carlson,15518249,TE/FLEX,2500,CLE@DAL 10/04/2020 01:00PM ET,CLE,0
TE,Irv Smith Jr. (15518235),Irv Smith Jr.,15518235,TE/FLEX,2500,MIN@HOU 10/04/2020 01:00PM ET,MIN,1.13
TE,Tyler Conklin (15518237),Tyler Conklin,15518237,TE/FLEX,2500,MIN@HOU 10/04/2020 01:00PM ET,MIN,0
TE,Pharaoh Brown (15518239),Pharaoh Brown,15518239,TE/FLEX,2500,MIN@HOU 10/04/2020 01:00PM ET,HOU,0
TE,Kahale Warring (15518241),Kahale Warring,15518241,TE/FLEX,2500,MIN@HOU 10/04/2020 01:00PM ET,HOU,0
DST,Texans  (15518376),Texans ,15518376,DST,2500,MIN@HOU 10/04/2020 01:00PM ET,HOU,1.67
TE,Levine Toilolo (15518225),Levine Toilolo,15518225,TE/FLEX,2500,NYG@LAR 10/04/2020 04:05PM ET,NYG,0.77
TE,Eric Tomlinson (15518227),Eric Tomlinson,15518227,TE/FLEX,2500,NYG@LAR 10/04/2020 04:05PM ET,NYG,0
TE,Gerald Everett (15518229),Gerald Everett,15518229,TE/FLEX,2500,NYG@LAR 10/04/2020 04:05PM ET,LAR,2.37
TE,Johnny Mundt (15518231),Johnny Mundt,15518231,TE/FLEX,2500,NYG@LAR 10/04/2020 04:05PM ET,LAR,0
TE,Brycen Hopkins (15518233),Brycen Hopkins,15518233,TE/FLEX,2500,NYG@LAR 10/04/2020 04:05PM ET,LAR,0
TE,Jason Witten (15518213),Jason Witten,15518213,TE/FLEX,2500,BUF@LV 10/04/2020 04:25PM ET,LV,0.83
TE,Foster Moreau (15518215),Foster Moreau,15518215,TE/FLEX,2500,BUF@LV 10/04/2020 04:25PM ET,LV,4.87
TE,Derek Carrier (15518217),Derek Carrier,15518217,TE/FLEX,2500,BUF@LV 10/04/2020 04:25PM ET,LV,0
TE,Nick O'Leary (15518219),Nick O'Leary,15518219,TE/FLEX,2500,BUF@LV 10/04/2020 04:25PM ET,LV,0
TE,Tommy Sweeney (15518221),Tommy Sweeney,15518221,TE/FLEX,2500,BUF@LV 10/04/2020 04:25PM ET,BUF,0
TE,Reggie Gilliam (15518223),Reggie Gilliam,15518223,TE/FLEX,2500,BUF@LV 10/04/2020 04:25PM ET,BUF,2.37
TE,Devin Asiasi (15518203),Devin Asiasi,15518203,TE/FLEX,2500,NE@KC 10/04/2020 04:25PM ET,NE,0
TE,Dalton Keene (15518205),Dalton Keene,15518205,TE/FLEX,2500,NE@KC 10/04/2020 04:25PM ET,NE,0
TE,Nick Keizer (15518207),Nick Keizer,15518207,TE/FLEX,2500,NE@KC 10/04/2020 04:25PM ET,KC,0
TE,Deon Yelder (15518209),Deon Yelder,15518209,TE/FLEX,2500,NE@KC 10/04/2020 04:25PM ET,KC,0
TE,James Winchester (15518211),James Winchester,15518211,TE/FLEX,2500,NE@KC 10/04/2020 04:25PM ET,KC,0
TE,Ross Dwelley (15518193),Ross Dwelley,15518193,TE/FLEX,2500,PHI@SF 10/04/2020 08:20PM ET,SF,3.47
TE,Charlie Woerner (15518195),Charlie Woerner,15518195,TE/FLEX,2500,PHI@SF 10/04/2020 08:20PM ET,SF,0
TE,Kyle Nelson (15518197),Kyle Nelson,15518197,TE/FLEX,2500,PHI@SF 10/04/2020 08:20PM ET,SF,0
TE,Richard Rodgers (15518199),Richard Rodgers,15518199,TE/FLEX,2500,PHI@SF 10/04/2020 08:20PM ET,PHI,1.17
TE,Joshua Perkins (15518201),Joshua Perkins,15518201,TE/FLEX,2500,PHI@SF 10/04/2020 08:20PM ET,PHI,0
DST,Falcons  (15518378),Falcons ,15518378,DST,2400,ATL@GB 10/05/2020 08:15PM ET,ATL,2.33
DST,Jets  (15518377),Jets ,15518377,DST,2400,DEN@NYJ 10/01/2020 08:20PM ET,NYJ,3.67
DST,Browns  (15518379),Browns ,15518379,DST,2300,CLE@DAL 10/04/2020 01:00PM ET,CLE,6
DST,Lions  (15518380),Lions ,15518380,DST,2200,NO@DET 10/04/2020 01:00PM ET,DET,1.67
DST,WAS Football Team  (15518381),WAS Football Team ,15518381,DST,2100,BAL@WAS 10/04/2020 01:00PM ET,WAS,6.67
DST,Dolphins  (15518382),Dolphins ,15518382,DST,2000,SEA@MIA 10/04/2020 01:00PM ET,MIA,6
